"name","position","team","season","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_2pt_conversions","target_share","air_yards_share","fantasy_points_ppr","total_yards","games","offense_snaps","teams_offense_snaps","ypa","ypc","ypr","touches","rush_td_percentage","rec_td_percentage","total_tds","td_percentage","offense_pct","rush_ypg","rec_ypg","ppr_ppg","yps","ypg","years_played","ppr_fp_ps"
Mohamed Sanu,WR,DET,2020,1,3.0,0,0.0,0.0,1.0,0,16,23,178.0,1,0.0,0.0,284.0,33.0,12.0,1,0.11,0.14,42.1,181.0,6,226.0,393.0,0.0,3.0,11.12,17,0.0,0.06,1,0.06,0.58,0.5,29.67,7.02,"0.8",30.17,9,"0.19"
Mohamed Sanu,WR,SF,2021,0,0.0,0,0.0,0.0,0.0,0,15,24,177.0,0,0.0,0.0,227.0,44.0,12.0,0,0.09,0.11,32.7,177.0,8,240.0,510.0,0.0,0.0,11.8,15,0.0,0.0,0,0.0,0.47,0.0,22.12,4.09,"0.74",22.12,10,"0.14"
Montee Ball,RB,DEN,2013,120,559.0,4,2.0,2.0,35.0,0,20,27,145.0,0,1.0,1.0,53.0,140.0,10.0,0,0.04,0.01,108.4,704.0,15,311.0,1144.0,0.0,4.66,7.25,140,0.03,0.0,4,0.03,0.27,37.27,9.67,7.23,"2.26",46.93,1,"0.35"
Montee Ball,RB,DEN,2014,55,172.0,1,1.0,1.0,9.0,0,9,13,62.0,0,0.0,0.0,18.0,52.0,2.0,0,0.07,0.01,36.4,234.0,5,191.0,345.0,0.0,3.13,6.89,64,0.02,0.0,1,0.02,0.55,34.4,12.4,7.28,"1.23",46.8,2,"0.19"
Montrell Washington,WR,DEN,2022,5,30.0,0,0.0,0.0,0.0,0,4,9,2.0,0,0.0,0.0,153.0,13.0,0.0,0,0.04,0.06,7.2,32.0,9,50.0,587.0,0.0,6.0,0.5,9,0.0,0.0,0,0.0,0.09,3.33,0.22,0.8,"0.64",3.56,1,"0.14"
MyCole Pruitt,TE,MIN,2015,0,0.0,0,0.0,0.0,0.0,0,10,16,89.0,0,0.0,0.0,119.0,46.0,3.0,0,0.06,0.06,18.9,89.0,10,140.0,641.0,0.0,0.0,8.9,10,0.0,0.0,0,0.0,0.22,0.0,8.9,1.89,"0.64",8.9,1,"0.13"
MyCole Pruitt,TE,CHI,2016,0,0.0,0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,3.0,3.0,0.0,0,0.05,0.02,1.6,6.0,1,15.0,60.0,0.0,0.0,6.0,1,0.0,0.0,0,0.0,0.25,0.0,6.0,1.6,"0.4",6.0,2,"0.11"
MyCole Pruitt,TE,TEN,2018,0,0.0,0,0.0,0.0,0.0,0,9,11,102.0,1,0.0,0.0,106.0,28.0,6.0,0,0.06,0.08,25.2,102.0,7,142.0,427.0,0.0,0.0,11.33,9,0.0,0.11,1,0.11,0.33,0.0,14.57,3.6,"0.72",14.57,4,"0.18"
MyCole Pruitt,TE,TEN,2019,0,0.0,0,0.0,0.0,0.0,0,6,8,90.0,1,0.0,0.0,30.0,65.0,4.0,0,0.06,0.02,21.0,90.0,6,186.0,357.0,0.0,0.0,15.0,6,0.0,0.17,1,0.17,0.52,0.0,15.0,3.5,"0.48",15.0,5,"0.11"
MyCole Pruitt,TE,TEN,2020,0,0.0,0,0.0,0.0,0.0,0,5,8,49.0,2,0.0,0.0,67.0,13.0,4.0,0,0.05,0.05,21.9,49.0,5,143.0,362.0,0.0,0.0,9.8,5,0.0,0.4,2,0.4,0.4,0.0,9.8,4.38,"0.34",9.8,6,"0.15"
MyCole Pruitt,TE,TEN,2021,0,0.0,0,0.0,0.0,0.0,0,14,18,145.0,3,0.0,0.0,118.0,59.0,10.0,1,0.06,0.06,48.5,145.0,10,340.0,740.0,0.0,0.0,10.36,14,0.0,0.21,3,0.21,0.46,0.0,14.5,4.85,"0.43",14.5,7,"0.14"
MyCole Pruitt,TE,ATL,2022,0,0.0,0,0.0,0.0,0.0,0,16,21,150.0,4,0.0,0.0,118.0,75.0,10.0,0,0.09,0.06,55.0,150.0,10,284.0,626.0,0.0,0.0,9.38,16,0.0,0.25,4,0.25,0.45,0.0,15.0,5.5,"0.53",15.0,8,"0.19"
MyCole Pruitt,TE,ATL,2023,0,0.0,0,0.0,0.0,0.0,0,9,12,110.0,1,1.0,0.0,62.0,51.0,6.0,0,0.04,0.02,26.0,110.0,9,192.0,616.0,0.0,0.0,12.22,9,0.0,0.11,1,0.11,0.31,0.0,12.22,2.89,"0.57",12.22,9,"0.14"
Myles Gaskin,RB,MIA,2019,36,133.0,1,0.0,0.0,7.0,0,7,12,51.0,0,0.0,0.0,2.0,46.0,2.0,0,0.04,0.0,31.4,184.0,7,125.0,501.0,0.0,3.69,7.29,43,0.03,0.0,1,0.02,0.25,19.0,7.29,4.49,"1.47",26.29,1,"0.25"
Myles Gaskin,RB,MIA,2020,142,584.0,3,2.0,2.0,27.0,0,41,47,388.0,2,0.0,0.0,10.0,388.0,12.0,0,0.15,0.01,164.2,972.0,10,453.0,662.0,0.0,4.11,9.46,183,0.02,0.05,5,0.03,0.68,58.4,38.8,16.42,"2.15",97.2,2,"0.36"
Myles Gaskin,RB,MIA,2021,173,612.0,3,2.0,1.0,25.0,0,49,63,234.0,4,0.0,0.0,32.0,250.0,13.0,0,0.1,0.01,173.6,846.0,17,575.0,1159.0,0.0,3.54,4.78,222,0.02,0.08,7,0.03,0.5,36.0,13.76,10.21,"1.47",49.76,3,"0.3"
Myles Gaskin,RB,MIA,2022,10,26.0,0,0.0,0.0,2.0,0,4,6,28.0,0,0.0,0.0,17.0,20.0,0.0,0,0.09,0.04,9.4,54.0,2,39.0,146.0,0.0,2.6,7.0,14,0.0,0.0,0,0.0,0.27,13.0,14.0,4.7,"1.38",27.0,4,"0.24"
Myles White,WR,GB,2013,0,0.0,0,0.0,0.0,0.0,0,9,12,66.0,0,0.0,0.0,29.0,55.0,1.0,0,0.08,0.03,15.6,66.0,5,119.0,348.0,0.0,0.0,7.33,9,0.0,0.0,0,0.0,0.34,0.0,13.2,3.12,"0.55",13.2,1,"0.13"
Myles White,WR,NYG,2015,0,0.0,0,0.0,0.0,0.0,0,7,20,88.0,1,0.0,0.0,279.0,7.0,4.0,0,0.05,0.1,21.8,88.0,9,152.0,661.0,0.0,0.0,12.57,7,0.0,0.14,1,0.14,0.23,0.0,9.78,2.42,"0.58",9.78,3,"0.14"
N'Keal Harry,WR,NE,2019,5,49.0,0,0.0,0.0,4.0,0,12,24,105.0,2,0.0,0.0,224.0,42.0,7.0,0,0.1,0.13,39.4,154.0,7,220.0,498.0,0.0,9.8,8.75,17,0.0,0.17,2,0.12,0.44,7.0,15.0,5.63,"0.7",22.0,1,"0.18"
N'Keal Harry,WR,NE,2020,2,0.0,0,0.0,0.0,0.0,0,33,57,309.0,2,1.0,0.0,457.0,105.0,15.0,0,0.16,0.2,75.9,309.0,13,549.0,814.0,0.0,0.0,9.36,35,0.0,0.06,2,0.06,0.67,0.0,23.77,5.84,"0.56",23.77,2,"0.14"
N'Keal Harry,WR,NE,2021,0,0.0,0,0.0,0.0,0.0,0,12,22,184.0,0,0.0,0.0,327.0,25.0,7.0,0,0.07,0.12,30.4,184.0,9,264.0,609.0,0.0,0.0,15.33,12,0.0,0.0,0,0.0,0.43,0.0,20.44,3.38,"0.7",20.44,3,"0.12"
N'Keal Harry,WR,CHI,2022,0,0.0,0,0.0,0.0,0.0,0,7,9,116.0,1,0.0,0.0,153.0,16.0,4.0,0,0.06,0.11,24.6,116.0,6,148.0,382.0,0.0,0.0,16.57,7,0.0,0.14,1,0.14,0.39,0.0,19.33,4.1,"0.78",19.33,4,"0.17"
Najee Harris,RB,PIT,2021,307,1200.0,7,0.0,0.0,62.0,0,74,94,467.0,3,0.0,0.0,-13.0,499.0,22.0,0,0.14,0.0,300.7,1667.0,17,980.0,1178.0,0.0,3.91,6.31,381,0.02,0.04,10,0.03,0.83,70.59,27.47,17.69,"1.7",98.06,1,"0.31"
Najee Harris,RB,PIT,2022,272,1034.0,7,2.0,1.0,45.0,0,41,53,229.0,3,1.0,1.0,95.0,207.0,16.0,0,0.09,0.02,223.46,1267.0,17,763.0,1170.0,4.0,3.8,5.59,314,0.03,0.07,10,0.03,0.65,60.82,13.47,13.14,"1.66",74.53,2,"0.29"
Najee Harris,RB,PIT,2023,255,1035.0,8,2.0,1.0,51.0,0,29,38,170.0,0,0.0,0.0,9.0,175.0,9.0,0,0.08,-0.01,195.5,1205.0,17,569.0,1081.0,0.0,4.06,5.86,284,0.03,0.0,8,0.03,0.53,60.88,10.0,11.5,"2.12",70.88,3,"0.34"
Nate Adkins,TE,DEN,2023,0,0.0,0,0.0,0.0,0.0,0,4,5,22.0,0,0.0,0.0,-5.0,24.0,1.0,0,0.05,-0.01,6.2,22.0,4,25.0,234.0,0.0,0.0,5.5,4,0.0,0.0,0,0.0,0.11,0.0,5.5,1.55,"0.88",5.5,1,"0.25"
Nate Burleson,WR,DET,2013,2,-8.0,0,0.0,0.0,0.0,0,39,54,461.0,1,1.0,0.0,353.0,216.0,23.0,0,0.16,0.15,90.3,453.0,9,502.0,635.0,0.0,-4.0,11.82,41,0.0,0.03,1,0.02,0.79,-0.89,51.22,10.03,"0.9",50.33,11,"0.18"
Nate Byham,TE,TB,2013,0,0.0,0,0.0,0.0,0.0,0,3,3,38.0,0,0.0,0.0,29.0,9.0,2.0,0,0.04,0.03,6.8,38.0,3,78.0,191.0,0.0,0.0,12.67,3,0.0,0.0,0,0.0,0.41,0.0,12.67,2.27,"0.49",12.67,4,"0.09"
Nate McCrary,RB,BAL,2021,1,-1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.1,-1.0,1,2.0,67.0,0.0,-1.0,0.0,1,0.0,0.0,0,0.0,0.03,-1.0,0.0,-0.1,-0.5,-1.0,1,-0.05
Nate Washington,WR,TEN,2013,0,0.0,0,0.0,0.0,0.0,0,58,104,919.0,3,0.0,0.0,1430.0,233.0,43.0,0,0.21,0.31,167.9,919.0,16,887.0,1079.0,0.0,0.0,15.84,58,0.0,0.05,3,0.05,0.82,0.0,57.44,10.49,"1.04",57.44,9,"0.19"
Nate Washington,WR,TEN,2014,0,0.0,0,0.0,0.0,0.0,0,40,72,647.0,2,0.0,0.0,1002.0,140.0,26.0,0,0.14,0.2,116.7,647.0,16,767.0,973.0,0.0,0.0,16.18,40,0.0,0.05,2,0.05,0.79,0.0,40.44,7.29,"0.84",40.44,10,"0.15"
Nathan Cottrell,RB,JAX,2021,1,3.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,3.0,1,1.0,100.0,0.0,3.0,0.0,1,0.0,0.0,0,0.0,0.01,3.0,0.0,0.3,"3.0",3.0,2,"0.3"
Neal Sterling,TE,NYJ,2018,0,0.0,0,0.0,0.0,0.0,0,6,8,47.0,0,0.0,0.0,31.0,29.0,2.0,0,0.08,0.03,10.7,47.0,4,119.0,258.0,0.0,0.0,7.83,6,0.0,0.0,0,0.0,0.46,0.0,11.75,2.67,"0.39",11.75,4,"0.09"
Nelson Agholor,WR,PHI,2015,0,0.0,0,0.0,0.0,0.0,0,23,44,283.0,1,1.0,1.0,480.0,95.0,11.0,0,0.09,0.14,55.3,283.0,13,669.0,928.0,0.0,0.0,12.3,23,0.0,0.04,1,0.04,0.72,0.0,21.77,4.25,"0.42",21.77,1,"0.08"
Nelson Agholor,WR,PHI,2016,5,14.0,0,0.0,0.0,0.0,0,36,69,365.0,2,1.0,0.0,736.0,98.0,15.0,1,0.13,0.19,87.9,379.0,15,882.0,1077.0,0.0,2.8,10.14,41,0.0,0.06,2,0.05,0.82,0.93,24.33,5.86,"0.43",25.27,2,"0.1"
Nelson Agholor,WR,PHI,2017,1,7.0,0,0.0,0.0,1.0,0,62,95,768.0,8,0.0,0.0,986.0,301.0,35.0,0,0.17,0.18,187.5,775.0,16,811.0,1141.0,0.0,7.0,12.39,63,0.0,0.13,8,0.13,0.71,0.44,48.0,11.72,"0.96",48.44,3,"0.23"
Nelson Agholor,WR,PHI,2018,3,32.0,0,0.0,0.0,2.0,0,64,97,736.0,4,1.0,0.0,1006.0,345.0,29.0,0,0.16,0.21,165.4,783.0,16,982.0,1103.0,15.0,10.67,11.5,68,0.0,0.06,4,0.06,0.89,2.0,46.0,10.34,"0.8",48.94,4,"0.17"
Nelson Agholor,WR,PHI,2019,2,7.0,0,0.0,0.0,1.0,0,39,69,363.0,3,2.0,1.0,764.0,132.0,17.0,1,0.17,0.21,94.0,370.0,11,690.0,785.0,0.0,3.5,9.31,41,0.0,0.08,3,0.07,0.88,0.64,33.0,8.55,"0.54",33.64,5,"0.14"
Nelson Agholor,WR,LV,2020,0,0.0,0,0.0,0.0,0.0,0,48,82,896.0,8,0.0,0.0,1269.0,230.0,37.0,0,0.15,0.26,185.6,896.0,16,731.0,1087.0,0.0,0.0,18.67,48,0.0,0.17,8,0.17,0.67,0.0,56.0,11.6,"1.23",56.0,6,"0.25"
Nelson Agholor,WR,NE,2021,3,11.0,0,0.0,0.0,0.0,0,37,64,473.0,3,0.0,0.0,914.0,104.0,23.0,0,0.16,0.27,103.4,484.0,14,653.0,917.0,0.0,3.67,12.78,40,0.0,0.08,3,0.08,0.71,0.79,33.79,7.39,"0.74",34.57,7,"0.16"
Nelson Agholor,WR,NE,2022,0,0.0,0,0.0,0.0,0.0,0,31,53,362.0,2,2.0,2.0,653.0,147.0,12.0,0,0.12,0.21,75.2,362.0,14,436.0,863.0,0.0,0.0,11.68,31,0.0,0.06,2,0.06,0.51,0.0,25.86,5.37,"0.83",25.86,8,"0.17"
Nelson Agholor,WR,BAL,2023,0,0.0,0,0.0,0.0,0.0,0,35,45,381.0,4,1.0,0.0,418.0,141.0,19.0,0,0.09,0.11,97.1,381.0,16,559.0,1068.0,0.0,0.0,10.89,35,0.0,0.11,4,0.11,0.52,0.0,23.81,6.07,"0.68",23.81,9,"0.17"
Nic Jacobs,TE,JAX,2014,0,0.0,0,0.0,0.0,0.0,0,2,3,16.0,1,0.0,0.0,21.0,4.0,2.0,0,0.03,0.03,9.6,16.0,3,56.0,210.0,0.0,0.0,8.0,2,0.0,0.5,1,0.5,0.27,0.0,5.33,3.2,"0.29",5.33,1,"0.17"
Nic Jacobs,TE,JAX,2015,0,0.0,0,0.0,0.0,0.0,0,1,3,6.0,0,0.0,0.0,23.0,5.0,0.0,0,0.03,0.02,1.6,6.0,3,42.0,200.0,0.0,0.0,6.0,1,0.0,0.0,0,0.0,0.21,0.0,2.0,0.53,"0.14",2.0,2,"0.04"
Nick Boyle,TE,BAL,2016,0,0.0,0,0.0,0.0,0.0,0,6,6,44.0,0,0.0,0.0,23.0,21.0,1.0,0,0.04,0.03,10.4,44.0,3,65.0,215.0,0.0,0.0,7.33,6,0.0,0.0,0,0.0,0.3,0.0,14.67,3.47,"0.68",14.67,2,"0.16"
Nick Boyle,TE,BAL,2017,0,0.0,0,0.0,0.0,0.0,0,28,37,203.0,0,0.0,0.0,75.0,153.0,11.0,1,0.07,0.02,50.3,203.0,15,695.0,1017.0,0.0,0.0,7.25,28,0.0,0.0,0,0.0,0.68,0.0,13.53,3.35,"0.29",13.53,3,"0.07"
Nick Boyle,TE,BAL,2018,0,0.0,0,0.0,0.0,0.0,0,23,37,213.0,0,0.0,0.0,120.0,140.0,10.0,0,0.09,0.03,44.3,213.0,12,533.0,908.0,0.0,0.0,9.26,23,0.0,0.0,0,0.0,0.59,0.0,17.75,3.69,"0.4",17.75,4,"0.08"
Nick Boyle,TE,BAL,2019,0,0.0,0,0.0,0.0,0.0,0,31,43,321.0,2,0.0,0.0,263.0,160.0,13.0,0,0.11,0.08,75.1,321.0,15,721.0,1052.0,0.0,0.0,10.35,31,0.0,0.06,2,0.06,0.69,0.0,21.4,5.01,"0.45",21.4,5,"0.1"
Nick Boyle,TE,BAL,2020,0,0.0,0,0.0,0.0,0.0,0,14,17,113.0,2,0.0,0.0,83.0,44.0,8.0,0,0.07,0.06,37.3,113.0,9,380.0,589.0,0.0,0.0,8.07,14,0.0,0.14,2,0.14,0.65,0.0,12.56,4.14,"0.3",12.56,6,"0.1"
Nick Boyle,TE,BAL,2021,0,0.0,0,0.0,0.0,0.0,0,1,2,2.0,0,0.0,0.0,3.0,0.0,0.0,0,0.03,0.01,1.2,2.0,2,48.0,150.0,0.0,0.0,2.0,1,0.0,0.0,0,0.0,0.32,0.0,1.0,0.6,"0.04",1.0,7,"0.03"
Nick Chubb,RB,CLE,2018,192,996.0,8,0.0,0.0,47.0,0,20,29,149.0,2,0.0,0.0,42.0,181.0,5.0,0,0.06,0.01,194.5,1145.0,16,395.0,1111.0,0.0,5.19,7.45,212,0.04,0.1,10,0.05,0.36,62.25,9.31,12.16,"2.9",71.56,1,"0.49"
Nick Chubb,RB,CLE,2019,298,1494.0,8,2.0,2.0,62.0,0,36,49,278.0,0,1.0,1.0,-28.0,318.0,13.0,0,0.09,-0.01,255.2,1772.0,16,715.0,1048.0,0.0,5.01,7.72,334,0.03,0.0,8,0.02,0.68,93.38,17.38,15.95,"2.48",110.75,2,"0.36"
Nick Chubb,RB,CLE,2020,190,1067.0,12,1.0,1.0,56.0,0,16,18,150.0,0,0.0,0.0,49.0,133.0,6.0,0,0.05,0.02,207.7,1217.0,12,410.0,842.0,0.0,5.62,9.38,206,0.06,0.0,12,0.06,0.49,88.92,12.5,17.31,"2.97",101.42,3,"0.51"
Nick Chubb,RB,CLE,2021,228,1259.0,8,2.0,1.0,61.0,0,20,25,174.0,1,0.0,0.0,25.0,172.0,9.0,0,0.06,0.0,215.3,1433.0,14,482.0,927.0,0.0,5.52,8.7,248,0.04,0.05,9,0.04,0.52,89.93,12.43,15.38,"2.97",102.36,4,"0.45"
Nick Chubb,RB,CLE,2022,302,1525.0,12,1.0,1.0,69.0,1,27,37,239.0,1,0.0,0.0,0.0,259.0,12.0,0,0.07,0.0,281.4,1764.0,17,660.0,1182.0,0.0,5.05,8.85,329,0.04,0.04,13,0.04,0.56,89.71,14.06,16.55,"2.67",103.76,5,"0.43"
Nick Chubb,RB,CLE,2023,28,170.0,0,0.0,0.0,8.0,0,4,4,21.0,0,0.0,0.0,1.0,20.0,1.0,0,0.07,0.0,23.1,191.0,2,54.0,160.0,0.0,6.07,5.25,32,0.0,0.0,0,0.0,0.34,85.0,10.5,11.55,"3.54",95.5,6,"0.43"
Nick Keizer,TE,KC,2020,0,0.0,0,0.0,0.0,0.0,0,6,9,63.0,0,1.0,1.0,81.0,40.0,2.0,0,0.03,0.03,10.3,63.0,7,131.0,479.0,0.0,0.0,10.5,6,0.0,0.0,0,0.0,0.27,0.0,9.0,1.47,"0.48",9.0,3,"0.08"
Nick Muse,TE,MIN,2023,0,0.0,0,0.0,0.0,0.0,0,1,1,22.0,0,0.0,0.0,12.0,10.0,1.0,0,0.02,0.03,3.2,22.0,1,2.0,67.0,0.0,0.0,22.0,1,0.0,0.0,0,0.0,0.03,0.0,22.0,3.2,"11.0",22.0,2,"1.6"
Nick O'Leary,TE,BUF,2015,0,0.0,0,0.0,0.0,0.0,0,1,3,37.0,0,0.0,0.0,20.0,37.0,1.0,0,0.05,0.03,4.7,37.0,3,32.0,211.0,0.0,0.0,37.0,1,0.0,0.0,0,0.0,0.15,0.0,12.33,1.57,"1.16",12.33,1,"0.15"
Nick O'Leary,TE,BUF,2016,0,0.0,0,0.0,0.0,0.0,0,9,14,114.0,0,0.0,0.0,129.0,43.0,5.0,1,0.05,0.06,22.4,114.0,10,273.0,655.0,0.0,0.0,12.67,9,0.0,0.0,0,0.0,0.42,0.0,11.4,2.24,"0.42",11.4,2,"0.08"
Nick O'Leary,TE,BUF,2017,0,0.0,0,0.0,0.0,0.0,0,22,32,322.0,2,1.0,1.0,360.0,120.0,14.0,0,0.08,0.11,64.2,322.0,13,495.0,879.0,0.0,0.0,14.64,22,0.0,0.09,2,0.09,0.56,0.0,24.77,4.94,"0.65",24.77,3,"0.13"
Nick O'Leary,TE,MIA,2018,0,0.0,0,0.0,0.0,0.0,0,8,10,86.0,1,0.0,0.0,39.0,65.0,6.0,0,0.06,0.03,22.6,86.0,5,169.0,312.0,0.0,0.0,10.75,8,0.0,0.12,1,0.12,0.54,0.0,17.2,4.52,"0.51",17.2,4,"0.13"
Nick O'Leary,TE,JAX,2019,0,0.0,0,0.0,0.0,0.0,0,9,13,72.0,1,0.0,0.0,64.0,21.0,2.0,0,0.11,0.09,22.2,72.0,3,137.0,221.0,0.0,0.0,8.0,9,0.0,0.11,1,0.11,0.62,0.0,24.0,7.4,"0.53",24.0,5,"0.16"
Nick Toon,WR,NO,2013,0,0.0,0,0.0,0.0,0.0,0,4,12,68.0,0,0.0,0.0,218.0,9.0,2.0,0,0.06,0.12,10.8,68.0,5,149.0,342.0,0.0,0.0,17.0,4,0.0,0.0,0,0.0,0.44,0.0,13.6,2.16,"0.46",13.6,2,"0.07"
Nick Toon,WR,NO,2014,1,4.0,0,0.0,0.0,0.0,0,17,23,215.0,1,1.0,1.0,311.0,42.0,13.0,0,0.09,0.15,42.9,219.0,6,233.0,404.0,0.0,4.0,12.65,18,0.0,0.06,1,0.06,0.58,0.67,35.83,7.15,"0.94",36.5,3,"0.18"
Nick Vannett,TE,SEA,2016,0,0.0,0,0.0,0.0,0.0,0,3,4,32.0,0,0.0,0.0,26.0,12.0,1.0,0,0.04,0.04,6.2,32.0,3,38.0,192.0,0.0,0.0,10.67,3,0.0,0.0,0,0.0,0.2,0.0,10.67,2.07,"0.84",10.67,1,"0.16"
Nick Vannett,TE,SEA,2017,0,0.0,0,0.0,0.0,0.0,0,12,15,124.0,1,0.0,0.0,108.0,45.0,6.0,0,0.06,0.05,30.4,124.0,8,180.0,522.0,0.0,0.0,10.33,12,0.0,0.08,1,0.08,0.34,0.0,15.5,3.8,"0.69",15.5,2,"0.17"
Nick Vannett,TE,SEA,2018,0,0.0,0,0.0,0.0,0.0,0,29,43,269.0,3,1.0,0.0,267.0,138.0,17.0,0,0.11,0.08,73.9,269.0,15,528.0,1012.0,0.0,0.0,9.28,29,0.0,0.1,3,0.1,0.52,0.0,17.93,4.93,"0.51",17.93,3,"0.14"
Nick Vannett,TE,PIT,2019,0,0.0,0,0.0,0.0,0.0,0,13,17,128.0,0,0.0,0.0,94.0,63.0,4.0,0,0.06,0.06,25.8,128.0,10,305.0,643.0,0.0,0.0,9.85,13,0.0,0.0,0,0.0,0.47,0.0,12.8,2.58,"0.42",12.8,4,"0.08"
Nick Vannett,TE,DEN,2020,0,0.0,0,0.0,0.0,0.0,0,14,21,95.0,1,0.0,0.0,93.0,64.0,6.0,0,0.07,0.03,29.5,95.0,11,294.0,725.0,0.0,0.0,6.79,14,0.0,0.07,1,0.07,0.41,0.0,8.64,2.68,"0.32",8.64,5,"0.1"
Nick Vannett,TE,NO,2021,0,0.0,0,0.0,0.0,0.0,0,9,15,133.0,1,0.0,0.0,83.0,92.0,7.0,0,0.09,0.07,28.3,133.0,7,228.0,448.0,0.0,0.0,14.78,9,0.0,0.11,1,0.11,0.51,0.0,19.0,4.04,"0.58",19.0,6,"0.12"
Nick Vannett,TE,NYG,2022,0,0.0,0,0.0,0.0,0.0,0,4,7,42.0,0,0.0,0.0,21.0,29.0,1.0,0,0.07,0.04,8.2,42.0,3,93.0,191.0,0.0,0.0,10.5,4,0.0,0.0,0,0.0,0.49,0.0,14.0,2.73,"0.45",14.0,7,"0.09"
Nick Vannett,TE,LAC,2023,0,0.0,0,0.0,0.0,0.0,0,1,1,3.0,0,0.0,0.0,3.0,0.0,1.0,0,0.02,0.01,1.3,3.0,1,26.0,84.0,0.0,0.0,3.0,1,0.0,0.0,0,0.0,0.31,0.0,3.0,1.3,"0.12",3.0,8,"0.05"
Nick Westbrook-Ikhine,WR,TEN,2021,0,0.0,0,0.0,0.0,0.0,0,38,57,476.0,4,1.0,1.0,597.0,144.0,23.0,0,0.12,0.18,107.6,476.0,15,632.0,1053.0,0.0,0.0,12.53,38,0.0,0.11,4,0.11,0.6,0.0,31.73,7.17,"0.75",31.73,2,"0.17"
Nick Westbrook-Ikhine,WR,TEN,2022,0,0.0,0,0.0,0.0,0.0,0,25,50,397.0,3,0.0,0.0,662.0,107.0,18.0,0,0.12,0.21,82.7,397.0,15,699.0,932.0,0.0,0.0,15.88,25,0.0,0.12,3,0.12,0.75,0.0,26.47,5.51,"0.57",26.47,3,"0.12"
Nick Westbrook-Ikhine,WR,TEN,2023,0,0.0,0,0.0,0.0,0.0,0,28,45,370.0,3,0.0,0.0,552.0,107.0,18.0,1,0.12,0.14,85.0,370.0,13,572.0,831.0,0.0,0.0,13.21,28,0.0,0.11,3,0.11,0.69,0.0,28.46,6.54,"0.65",28.46,4,"0.15"
Nick Williams,WR,WAS,2013,0,0.0,0,0.0,0.0,0.0,0,3,11,15.0,0,0.0,0.0,104.0,1.0,2.0,1,0.06,0.07,6.5,15.0,4,45.0,301.0,0.0,0.0,5.0,3,0.0,0.0,0,0.0,0.15,0.0,3.75,1.62,"0.33",3.75,1,"0.14"
Nick Williams,WR,ATL,2015,0,0.0,0,0.0,0.0,0.0,0,17,25,159.0,2,0.0,0.0,142.0,96.0,11.0,0,0.06,0.04,44.9,159.0,11,188.0,787.0,0.0,0.0,9.35,17,0.0,0.12,2,0.12,0.24,0.0,14.45,4.08,"0.85",14.45,3,"0.24"
Nick Williams,WR,ATL,2016,0,0.0,0,0.0,0.0,0.0,0,5,7,59.0,0,0.0,0.0,37.0,41.0,5.0,0,0.12,0.1,10.9,59.0,2,13.0,119.0,0.0,0.0,11.8,5,0.0,0.0,0,0.0,0.11,0.0,29.5,5.45,"4.54",29.5,4,"0.84"
Nick Williams,WR,ATL,2017,0,0.0,0,0.0,0.0,0.0,0,3,4,30.0,0,0.0,0.0,46.0,5.0,3.0,0,0.1,0.12,6.0,30.0,1,28.0,76.0,0.0,0.0,10.0,3,0.0,0.0,0,0.0,0.37,0.0,30.0,6.0,"1.07",30.0,5,"0.21"
Nick Williams,WR,LA,2018,0,0.0,0,0.0,0.0,0.0,0,2,3,17.0,0,0.0,0.0,18.0,5.0,1.0,0,0.05,0.04,3.7,17.0,2,20.0,140.0,0.0,0.0,8.5,2,0.0,0.0,0,0.0,0.14,0.0,8.5,1.85,"0.85",8.5,6,"0.19"
Nico Collins,WR,HOU,2021,0,0.0,0,0.0,0.0,0.0,0,33,60,448.0,1,0.0,0.0,637.0,133.0,22.0,0,0.13,0.2,83.8,448.0,14,536.0,918.0,0.0,0.0,13.58,33,0.0,0.03,1,0.03,0.58,0.0,32.0,5.99,"0.84",32.0,1,"0.16"
Nico Collins,WR,HOU,2022,0,0.0,0,0.0,0.0,0.0,0,37,66,481.0,2,0.0,0.0,775.0,143.0,21.0,0,0.19,0.32,97.1,481.0,10,442.0,624.0,0.0,0.0,13.0,37,0.0,0.05,2,0.05,0.71,0.0,48.1,9.71,"1.09",48.1,2,"0.22"
Nico Collins,WR,HOU,2023,1,7.0,0,0.0,0.0,0.0,0,80,109,1297.0,8,1.0,0.0,1186.0,549.0,53.0,1,0.23,0.3,260.4,1304.0,15,668.0,994.0,0.0,7.0,16.21,81,0.0,0.1,8,0.1,0.67,0.47,86.47,17.36,"1.95",86.93,3,"0.39"
